Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Albert Abreu","CIN",0.221346,0.374974,0,4.76067,8.73886,0,0,0.82297,0.100009,9.15947,40.7825,8.85986,5.26632,4.84502,1.36004,4.56419,0.147178,0.704408,8.92895,8.7735,4.48473,1.95631,1.33636,0.218941,0.111915,0.10702541470527649,0.249476,1.46559,0.297318,0.708136,,,4.87274,-0.0229986,0.00269172,999,1.27591,-0.342449,1.2799,1.27591,0.342449,3.29347,34.90000000000001,3.877777777777779,36,4,,,,,,,,,,,,,,,,,,,"Albert Abreu","17485",656061
"Chasen Shreve","ATL",0.297381,0.256971,0,4.43966,6.43429,0,0,1.54779,0.232908,6.93309,29.3857,6.32031,3.71746,3.42006,0.983635,2.66487,0.0919597,0.225232,6.32643,8.21248,3.45933,2.37401,1.27688,0.215289,0.0906859,0.12460348010063171,0.238542,1.29598,0.278161,0.692384,,,4.43643,-0.0244422,-0.0291279,999,1.37231,-1.08855,1.36158,1.37231,1.08855,3.18456,34.9,4.985714285714286,33,4.714285714285714,,,,,,,,,,,,,,,,,,,"Chasen Shreve","10855",592741
"Logan VanWey","HOU",0.974947,0.978828,0,4.29121,20.1389,0,0,0.850567,0,20.6734,90.1376,18.9287,10.7142,9.85709,2.56715,10.0445,0,1.00485,20.5229,8.93449,4.3728,2.0432,1.11759,0.227684,0.111435,0.11624884605407715,0.239336,1.40147,0.29218,0.719447,,,4.39875,-0.0250545,-0.0349903,999,0.991242,-0.734594,1.078,0.991242,0.734594,3.56267,82.1,3.9095238095238094,79,3.761904761904762,,,,,,,,,,,,,,,,,,,"Logan VanWey","sa3019956",701121
"Janson Junk","MIA",0.722124,1.20819,0.150464,4.72167,13.1173,0.377415,0,0.794175,0,16.0167,69.2498,17.4431,9.1335,8.40282,2.28766,4.74246,0.225132,0.455746,11.7648,6.61084,2.66486,2.48074,1.28547,0.16989,0.0684834,0.10140635818243027,0.272329,1.38516,0.303115,0.687572,,,4.52784,-0.0257729,-0.0391864,999,1.34035,-2.82454,1.17088,1.34035,2.82454,3.43882,62.60000000000001,3.9125000000000005,67,4.1875,,,,,,,,,,,,,,,,,,,"Janson Junk","23301",676083
"Austin Warren","NYM",0.762735,0.211286,0,4.28646,11.536,0,0,1.28385,0.175273,12.8698,55.6548,12.4483,6.66255,6.12955,1.60421,5.09511,0.262116,0.66028,11.0288,7.71256,3.56307,2.16459,1.12184,0.198165,0.0915484,0.10661609470844269,0.249467,1.36314,0.290987,0.711282,,,4.41462,-0.0263216,-0.0236414,999,0.999465,-0.425046,1.24101,0.999465,0.425046,3.34533,48.39999999999999,3.7230769230769223,47,3.6153846153846154,,,,,,,,,,,,,,,,,,,"Austin Warren","24937",681810
"Mike Clevinger","CHW",1.66721,2.73546,0.884412,4.52565,23.0546,2.26679,1.2918,0.0305348,0,35.1805,149.271,33.8009,19.2288,17.6905,5.65575,11.3499,0.63353,1.74548,30.9101,7.90755,2.90359,2.72337,1.44687,0.207073,0.0760356,0.13103760033845901,0.248215,1.28341,0.282553,0.696215,,,4.61588,-0.0274347,0.0337637,700.3800048828125,2.5223,-0.150194,0.913913,2.5223,0.150194,3.78145,124.79999999999998,3.5657142857142854,125,3.5714285714285716,,,,,,,,,,,,,,,,,,,"Mike Clevinger","12808",605182
"Nick Anderson","STL",2.1747,1.0396,0,4.23304,24.4832,0,0.62257,3.08962,0.717769,25.5951,109.263,24.9126,13.0851,12.0383,3.63737,8.98337,0.526649,0.885681,22.6552,7.96623,3.15882,2.5219,1.27901,0.207344,0.0822175,0.12512687593698502,0.250644,1.32431,0.291036,0.722507,,,4.40041,-0.0275808,0.0555773,748.7100219726562,1.22403,-0.104676,0.999623,1.22403,0.104676,3.66717,111.19999999999999,4.276923076923077,111,4.269230769230769,,,,,,,,,,,,,,,,,,,"Nick Anderson","18337",623433
"Jay Jackson",,0.736385,0.766509,0,4.42013,14.272,0,0,0.554667,0,15.3302,65.1167,14.6706,8.18377,7.52907,2.49827,5.20849,0.349842,0.626736,15.0835,8.85516,3.05778,2.89595,1.46667,0.231638,0.0799869,0.15165112167596817,0.247473,1.29672,0.291903,0.713933,,,4.4591,-0.0288774,-0.0193904,999,1.2893,0.170051,1.2088,1.2893,-0.170051,3.38826,63.400000000000006,4.2266666666666675,65,4.333333333333333,,,,,,,,,,,,,,,,,,,"Jay Jackson","7432",543351
"Sean Newcomb","BOS",0.450123,0.349468,0,4.89562,4.81421,0.169983,0,0,0,7.26309,32.4691,6.41574,4.29437,3.95082,0.932279,4.38564,0.235297,0.532156,7.00499,8.68018,5.43443,1.59726,1.15523,0.215743,0.135071,0.08067204058170319,0.232865,1.48716,0.279568,0.685224,,,4.93749,-0.0291026,-0.0181231,999,1.46034,-0.896396,1.29176,1.46034,0.896396,3.27765,22.900000000000013,3.271428571428573,21,3,,,,,,,,,,,,,,,,,,,"Sean Newcomb","16943",656794
"Tommy Henry","ARI",1.34602,1.54033,0.380161,4.44897,19.4361,1.04057,0,0.88009,0,26.017,113.829,26.2258,13.9793,12.861,3.36259,10.613,0.428762,1.28119,22.6634,7.8399,3.67134,2.13543,1.16321,0.1991,0.0932361,0.10586343705654144,0.257279,1.41595,0.301192,0.711443,,,4.47599,-0.0296535,0.0411816,999,3.61982,-0.712498,0.961506,3.61982,0.712498,3.71799,101.9,3.9192307692307695,105,4.038461538461538,,,,,,,,,,,,,,,,,,,"Tommy Henry","26285",674072
"Connor Seabold","TBR",0.154329,0.352437,0,4.60316,7.92249,0,0,0.76412,0,8.38251,35.9812,8.43737,4.66015,4.28734,1.36421,2.58107,0.12181,0.569659,7.30247,7.8404,2.7712,2.82924,1.46471,0.202952,0.0717338,0.13121850788593292,0.256998,1.31446,0.292717,0.698058,,,4.66746,-0.0301148,-0.0851088,999,1.17765,-0.815739,1.34457,1.17765,0.815739,3.20724,32.10000000000001,4.012500000000001,33,4.125,,,,,,,,,,,,,,,,,,,"Connor Seabold","19695",657756
"Kyle Nicolas","PIT",2.13119,2.29722,0,4.32632,51.5092,0,0.656698,9.60271,0,55.7134,247.692,52.4827,29.1104,26.7816,6.0782,28.7977,0.963285,3.78502,56.7963,9.17493,4.65201,1.97225,0.981879,0.229302,0.116264,0.11303795129060745,0.243982,1.4589,0.304822,0.716907,,,4.30036,-0.0306265,0.111351,999,2.52452,-0.167099,0.546773,2.52452,0.167099,4.27097,265.4000000000001,4.739285714285716,262,4.678571428571429,,,,,,,,,,,,,,,,,,,"Kyle Nicolas","27775",693312
"Luis Frías","CLE",1.15159,1.22466,0,5.45933,19.7604,0,0,0.803383,1.08289,21.1221,95.3241,22.1469,13.9266,12.8125,2.32986,10.781,0.303199,0.931003,20.66,8.80313,4.59371,1.91634,0.99274,0.216735,0.113098,0.10363662987947464,0.264877,1.55893,0.326894,0.640505,,,4.30766,-0.0312522,-0.341383,999,3.71754,-0.621941,0.868018,3.71754,0.621941,3.84264,83.60000000000001,3.9809523809523815,89,4.238095238095238,,,,,,,,,,,,,,,,,,,"Luis Frias","21997",666818
"Elvin Rodriguez","MIL",0.342401,0.372664,0,4.38979,8.97655,0,0,0.703187,0,10.016,42.9314,9.5821,5.31018,4.88537,1.60756,3.7457,0.205203,0.456917,9.31616,8.37112,3.36573,2.48716,1.44449,0.217001,0.0872486,0.1297525316476822,0.247416,1.33065,0.286802,0.723794,,,4.65148,-0.0315687,0.0264145,999,1.8088,-0.956699,1.30914,1.8088,0.956699,3.25449,33.4,3.34,34,3.4,,,,,,,,,,,,,,,,,,,"Elvin Rodriguez","20962",660730
"Shintaro Fujinami","SEA",1.23333,1.51794,0.00229819,4.68539,18.4056,0.197153,0.188475,1.22645,0.708039,19.1178,83.4174,16.3967,10.8182,9.95271,2.26566,10.4108,0.240787,0.977096,20.8561,9.81833,4.90104,2.00332,1.0666,0.250021,0.124804,0.1252174749970436,0.227639,1.40223,0.288933,0.676495,,,4.31227,-0.0317139,-0.198224,999,2.76562,-0.786286,1.0321,2.76562,0.786286,3.62386,87.4,4.6000000000000005,82,4.315789473684211,,,,,,,,,,,,,,,,,,,"Shintaro Fujinami","31839",660261
"Zach Pop","TOR",1.81879,1.96371,0,4.4427,36.1952,0,0.0392191,5.85988,1.41048,35.6739,153.809,35.4641,19.1411,17.6098,4.31274,12.6355,1.02494,1.89888,28.1651,7.10563,3.18774,2.22905,1.08804,0.183117,0.08215,0.10096661001443863,0.254633,1.34831,0.291686,0.688474,,,4.38133,-0.0317927,-0.0710974,999,1.81202,-0.697754,0.851637,1.81202,0.697754,3.86448,161.20000000000005,4.477777777777779,163,4.527777777777778,,,,,,,,,,,,,,,,,,,"Zach Pop","20185",647315
"Grant Anderson","MIL",1.04332,1.10905,0,4.72088,20.8312,0,0.194246,1.40216,1.44373,23.322,100.792,22.7964,13.2971,12.2334,3.85364,8.75963,1.01455,1.24835,23.2553,8.97425,3.38036,2.65482,1.48713,0.230726,0.0869082,0.14381763339042664,0.251107,1.35306,0.297492,0.697945,,,4.60764,-0.0338952,-0.0923897,999,3.09938,-0.926482,1.00985,3.09938,0.926482,3.65354,81.2,3.5304347826086957,83,3.608695652173913,,,,,,,,,,,,,,,,,,,"Grant Anderson","20546",681982
"Mick Abel","PHI",0.820329,0.828051,0,4.79503,17.2737,0,0,0.989859,0,19.3619,85.9957,18.5396,11.2127,10.3157,2.44621,10.0121,0.138518,1.10078,18.6403,8.66458,4.65393,1.86178,1.13707,0.216759,0.116426,0.1003330871462822,0.247582,1.47463,0.299155,0.690056,,,4.60533,-0.0342203,-0.100282,999,1.06161,-0.464639,1.03202,1.06161,0.464639,3.62398,75.6,3.978947368421052,78,4.105263157894737,,,,,,,,,,,,,,,,,,,"Mick Abel","sa3014534",690953
"Triston McKenzie","CLE",4.16729,6.12807,5.14548,4.78754,23.7048,15.5336,0,0.374335,0,89.2277,389.787,82.574,51.5919,47.4646,15.8098,44.7936,0.5699,2.76659,83.3822,8.41039,4.51813,1.86148,1.59466,0.213917,0.114918,0.09899932891130447,0.241285,1.42745,0.274711,0.720069,,,5.19997,-0.0346025,0.134831,520,2.73726,0.361606,0.69629,2.73726,-0.361606,4.07161,268,3.0112359550561796,259,2.9101123595505616,,,,,,,,,,,,,,,,,,,"Triston McKenzie","18000",663474
"Cole Winn","TEX",0.0477887,0.321989,0,5.64367,5.60071,0,0,0.44962,0,6.79253,30.6728,6.79098,4.6298,4.25942,0.792024,3.37773,0,0.737847,5.83067,7.72556,4.47545,1.72621,1.04942,0.190092,0.110121,0.07997109740972519,0.255711,1.49704,0.300933,0.611367,,,4.78321,-0.0354402,-0.141304,999,2.15331,-0.548574,1.31002,2.15331,0.548574,3.2533,21.3,3.042857142857143,22,3.142857142857143,,,,,,,,,,,,,,,,,,,"Cole Winn","22113",668390
"Brandon Hughes","CHC",0.0458763,0.442633,0,5.11407,5.41316,0.216093,0.103778,0.338824,0.290607,5.9926,26.0879,5.88045,3.70128,3.40518,1.13491,2.37238,0.142908,0.396593,6.34405,9.52781,3.56296,2.67413,1.70447,0.24318,0.0909378,0.15224189311265945,0.252175,1.37717,0.299592,0.68301,,,4.89739,-0.0359337,-0.0887836,999,2.4911,0.0618101,1.35559,2.4911,-0.0618101,3.19255,22.500000000000007,3.7500000000000013,23,3.8333333333333335,,,,,,,,,,,,,,,,,,,"Brandon Hughes","23460",676714
"Victor González","LAA",1.42612,1.35117,0,4.42067,21.777,0.0808247,0.132812,1.08534,0.466249,22.5475,99.4864,22.4756,12.038,11.075,2.56284,9.83582,0.431922,1.56192,17.8838,7.13848,3.92605,1.81824,1.02298,0.179762,0.098866,0.08089574426412582,0.255147,1.43304,0.294384,0.705813,,,4.57428,-0.036477,0.00673812,999,0.836775,-0.544508,1.02219,0.836775,0.544508,3.63709,80.10000000000001,3.4826086956521745,80,3.4782608695652173,,,,,,,,,,,,,,,,,,,"Victor Gonzalez","16408",624647
"Zach Agnos","COL",2.03826,2.73935,0,4.72364,22.7018,0,0,1.44391,0,23.3285,100.796,23.9619,13.3086,12.2439,3.80041,7.8635,0,1.08473,20.1382,7.76918,3.03369,2.56097,1.46618,0.199791,0.0780139,0.12177719920873642,0.260887,1.36423,0.296889,0.698618,,,4.70853,-0.0367438,0.0608071,999,0.28184,1.79813,0.956387,0.28184,-1.79813,3.72482,75.6,3.28695652173913,80,3.4782608695652173,,,,,,,,,,,,,,,,,,,"Zach Agnos","sa3020560",688642
"Grant Hartwig","NYM",0.890234,0.19002,0,4.60574,9.26445,0,0,0.185594,0.448321,11.9862,53.9167,11.5139,6.6673,6.13392,1.32957,6.064,0.213234,1.45896,10.5287,7.90561,4.55324,1.73626,0.998327,0.195277,0.11247,0.08280685544013977,0.248179,1.46652,0.294896,0.694214,,,4.73461,-0.0374941,-0.0766404,999,1.72259,0.0496192,1.19338,1.72259,-0.0496192,3.40882,46.30000000000001,3.8583333333333343,48,4,,,,,,,,,,,,,,,,,,,"Grant Hartwig","29946",701643
"Chris Devenski","NYM",0.996176,0.878394,0,4.86473,15.088,0,0,1.71563,1.25196,16.4214,70.2316,15.8808,9.64799,8.87615,2.87796,5.91557,0.179538,0.649031,15.5996,8.54963,3.24213,2.63704,1.57732,0.222117,0.0842295,0.13788733631372452,0.249436,1.32732,0.287741,0.683753,,,4.74419,-0.0377836,-0.170076,999,1.47399,-0.494753,1.13102,1.47399,0.494753,3.49197,58.9,3.68125,60,3.75,,,,,,,,,,,,,,,,,,,"Chris Devenski","12763",606965
"Royber Salinas","ATL",0.470523,0.0215741,0,5.2722,3.86388,0,0,0,0,5.92754,26.9725,5.26872,3.7743,3.47235,0.671312,4.45469,0,0,6.25537,9.49775,6.76371,1.40422,1.01928,0.231916,0.165156,0.06675979495048523,0.23398,1.64038,0.294872,0.6773,,,4.78273,-0.0378923,-0.0815697,999,1.01194,1.54769,1.28098,1.01194,-1.54769,3.29203,19.10000000000001,3.183333333333335,17,2.8333333333333335,,,,,,,,,,,,,,,,,,,"Royber Salinas","sa3009243",683690
"Sammy Peralta","CHW",0.373242,0.0406115,0,4.95196,4.32853,0,0,0.361407,0,6.30403,28.0374,6.27002,3.77021,3.46859,0.907643,3.42268,0,0,5.78835,8.26379,4.88641,1.69118,1.2958,0.206451,0.122075,0.08437557518482208,0.254726,1.53754,0.29926,0.703217,,,4.8306,-0.0380056,-0.0883741,999,1.87954,-1.1835,1.31013,1.87954,1.1835,3.25316,19.500000000000007,3.2500000000000013,20,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Sammy Peralta","25589",671111
"Devin Sweet","PHI",2.25085,1.90083,0,4.54094,25.0454,0,0,2.18888,0,26.7678,115.341,24.9046,14.6801,13.5057,4.16472,10.9881,0.550075,1.55416,27.0872,9.10739,3.69446,2.46515,1.40028,0.234844,0.0952658,0.1395784690976143,0.242265,1.34089,0.289878,0.705626,,,4.57091,-0.0383038,-0.0785657,999,1.22614,-0.741244,0.891542,1.22614,0.741244,3.81128,108.60000000000002,4.022222222222223,106,3.925925925925926,,,,,,,,,,,,,,,,,,,"Devin Sweet","25348",682967
"Joe Jacques","LAD",0.332353,0.699464,0,4.32421,9.90047,0.0584608,0.0556515,0.822069,0,10.5993,47.0337,10.8646,5.53547,5.09263,1.16533,4.22085,0.224835,1.1042,8.24053,6.99713,3.58397,1.95234,0.989497,0.175205,0.0897409,0.08546394854784012,0.260489,1.42325,0.300262,0.709826,,,4.54802,-0.0389409,-0.0278828,999,1.34039,-0.934503,1.29409,1.34039,0.934503,3.27455,45.50000000000001,4.136363636363637,47,4.2727272727272725,,,,,,,,,,,,,,,,,,,"Joe Jacques","25178",682175
"Cody Bolton","SEA",0.884905,0.905966,0,4.36545,26.6219,0,0,1.71758,0,29.2576,128.044,28.3237,15.4254,14.1914,3.86752,13.313,0.332934,1.26741,27.718,8.5264,4.09524,2.08203,1.1897,0.216473,0.103972,0.11250099539756775,0.249628,1.42311,0.298691,0.723625,,,4.48521,-0.0391333,-0.107299,999,2.70704,-0.949164,0.942023,2.70704,0.949164,3.74397,114.60000000000004,3.951724137931036,115,3.9655172413793105,,,,,,,,,,,,,,,,,,,"Cody Bolton","23265",675989
"Ryder Ryan","PIT",0.518559,0.275088,0,5.10974,8.04516,0,0,0.624108,0.505857,9.91795,43.9624,10.3057,6.12055,5.6309,1.34088,4.01407,0.120122,0.781427,7.8798,7.15049,3.64255,1.96304,1.21678,0.179239,0.091307,0.0879325121641159,0.263122,1.44382,0.299363,0.658967,,,4.7856,-0.039362,-0.0618369,999,1.79088,0.130062,1.2439,1.79088,-0.130062,3.34146,40.7,4.07,42,4.2,,,,,,,,,,,,,,,,,,,"Ryder Ryan","19891",656924
"Kenny Rosenberg",,0.705078,0.739245,0.0118627,5.11441,4.45962,1.0378,0,0,0,18.4692,81.197,19.6396,11.4081,10.4955,3.32079,7.24255,0.387529,0.569332,14.9324,7.27651,3.52927,2.06176,1.61821,0.183903,0.0891972,0.09470625966787338,0.267624,1.45551,0.295996,0.695993,,,5.1558,-0.0396037,-0.0388925,999,1.08769,0.339168,1.05859,1.08769,-0.339168,3.58855,50.30000000000001,2.794444444444445,57,3.1666666666666665,,,,,,,,,,,,,,,,,,,"Kenny Rosenberg","20009",670046
"Connor Phillips","CIN",0.884744,1.6899,0.346237,4.75925,18.7714,0.473487,0,1.09277,0,22.0168,98.6998,21.1984,12.655,11.6426,3.22245,12.1921,0.141623,1.24046,23.0822,9.43555,4.9839,1.89321,1.31727,0.233863,0.123528,0.11033570766448975,0.248611,1.5166,0.304871,0.718012,,,4.80274,-0.0396622,-0.0680244,749.75,8.16488,-1.88912,0.949047,8.16488,1.88912,3.7346,82.30000000000001,3.7409090909090916,82,3.727272727272727,,,,,,,,,,,,,,,,,,,"Connor Phillips","27649",683175
"Jeff Brigham","ARI",0.0527098,0.275835,0,4.93156,4.62331,0,0,0.6471,0.221904,5.69985,24.0404,4.48969,3.39482,3.12324,0.992396,2.57832,0.102291,0.385808,6.36041,10.043,4.07113,2.46689,1.56698,0.264572,0.107249,0.15732283890247345,0.213021,1.24003,0.254841,0.646841,,,4.75822,-0.0404011,0.0197851,999,0.578298,0.760827,1.38259,0.578298,-0.760827,3.15654,28.70000000000001,4.783333333333335,24,4,,,,,,,,,,,,,,,,,,,"Jeff Brigham","16631",656257
"Carson Fulmer","PIT",0.534421,1.24984,0.111583,4.48277,16.6905,0.972925,0,0.635974,0.470235,22.2883,98.5476,21.8199,12.0668,11.1015,2.73153,10.4951,0.559035,1.37358,19.4183,7.84107,4.2379,1.85023,1.10299,0.197044,0.106497,0.09054705500602722,0.251733,1.44986,0.295811,0.71069,,,4.61474,-0.0406837,0.0354237,999,2.32018,-0.752394,1.06208,2.32018,0.752394,3.58389,77.7,3.5318181818181817,80,3.6363636363636362,,,,,,,,,,,,,,,,,,,"Carson Fulmer","18311",608334
"Mike Baumann",,1.92508,0.510785,0,4.658,21.6329,0.268836,0,3.04228,1.13678,25.1065,110.106,23.8458,14.1239,12.994,2.99581,11.8129,0.49662,1.38772,23.5767,8.45158,4.23459,1.99584,1.07392,0.214126,0.107286,0.10684003680944443,0.246072,1.4203,0.296445,0.684413,,,4.41692,-0.0407037,-0.0550565,999,1.08134,0.577963,0.893753,1.08134,-0.577963,3.80833,106.69999999999999,4.268,107,4.28,,,,,,,,,,,,,,,,,,,"Mike Baumann","20206",657508
"Mason Englert","TBR",2.00766,1.57726,0,4.6114,29.5514,0.237237,0,1.44811,0.959416,36.7693,157.143,37.1528,20.478,18.8398,5.797,11.1726,0.911687,1.8194,32.3446,7.91697,2.73471,2.89499,1.41893,0.205828,0.071098,0.13473036140203476,0.257735,1.31429,0.295782,0.692556,,,4.51673,-0.0407549,-0.0750813,999,2.20122,-0.947976,0.800718,2.20122,0.947976,3.93238,132.8,3.5891891891891894,136,3.675675675675676,,,,,,,,,,,,,,,,,,,"Mason Englert","22288",669438
"Dakota Hudson","LAA",0.746014,1.30401,0.267382,5.15824,12.5482,0.860525,0,0.744402,0,18.2948,81.9897,19.7431,11.3972,10.4855,2.18005,7.85321,0.217857,1.05401,12.2031,6.00323,3.86333,1.5539,1.07246,0.148837,0.0957829,0.05305422097444534,0.270148,1.50842,0.299203,0.659994,,,4.84215,-0.0407897,-0.103736,999,3.96582,-0.901526,1.05303,3.96582,0.901526,3.59596,57.60000000000002,3.200000000000001,65,3.611111111111111,,,,,,,,,,,,,,,,,,,"Dakota Hudson","19206",641712
"Adam Cimber",,1.30654,1.23095,0,4.91107,19.9228,0,0.373291,2.25731,0.623638,19.8092,86.1535,19.5104,11.7493,10.8094,2.27596,6.70212,0.602184,2.29633,15.2565,6.93156,3.04501,2.27637,1.03405,0.177085,0.0777928,0.09929236024618149,0.252872,1.32325,0.289058,0.62812,,,4.48253,-0.0409707,-0.16206,999,1.13468,1.14312,1.08527,1.13468,-1.14312,3.55298,82.4,4.12,85,4.25,,,,,,,,,,,,,,,,,,,"Adam Cimber","15288",643256
"Paolo Espino",,0.0201139,0.420077,0,6.58703,1.88472,0.860252,0,0,0,5.60263,25.8616,7.54701,4.45709,4.10052,1.24289,1.71965,0.0703739,0.291243,3.34991,5.38126,2.76243,1.94802,1.99657,0.129533,0.0664946,0.0630379170179367,0.316427,1.65398,0.327353,0.639009,,,5.93133,-0.0412177,-0.0448847,999,2.89115,0.153428,1.30377,2.89115,-0.153428,3.26164,11.300000000000008,1.8833333333333346,17,2.8333333333333335,,,,,,,,,,,,,,,,,,,"Paolo Espino","8246",502179
"David Buchanan","TEX",0.488688,0.515739,0.206573,5.75434,2.55591,0.963157,0,0,0,7.54738,34.0727,8.80359,5.24519,4.82557,1.4381,2.95353,0.0742616,0.352748,4.53715,5.4104,3.52199,1.53618,1.71489,0.133161,0.0866832,0.046477414667606354,0.286143,1.55778,0.297101,0.668317,,,5.75544,-0.0420801,-0.0307804,999,2.57448,-1.47736,1.25874,2.57448,1.47736,3.32168,24.500000000000007,3.062500000000001,28,3.5,,,,,,,,,,,,,,,,,,,"David Buchanan","11176",571527
"Xzavion Curry","MIA",0.850372,1.50594,0.0708684,4.7686,16.2915,0.805499,0.196887,1.88468,0,21.7751,93.1004,22.5172,12.5407,11.5374,3.6684,6.59843,0.316272,0.619268,16.2469,6.71509,2.72724,2.46223,1.51621,0.174509,0.0708743,0.10363474488258362,0.262185,1.33711,0.285729,0.691203,,,4.85871,-0.0424633,-0.0606964,999,1.2808,-0.500792,1.09466,1.2808,0.500792,3.54045,69.80000000000003,3.1727272727272737,74,3.3636363636363638,,,,,,,,,,,,,,,,,,,"Xzavion Curry","25595",675540
"Anthony Veneziano","MIA",2.67092,2.01402,0,4.51585,42.9296,0,0.053207,5.94552,0,49.6436,221.29,53.8288,27.0753,24.9092,5.87638,20.4014,0.709686,2.5971,44.2556,8.02319,3.69862,2.16924,1.06534,0.199989,0.0921931,0.10779572278261185,0.271463,1.49526,0.323654,0.714434,,,4.3122,-0.0432268,-0.0104185,999,1.62665,0.156367,0.521408,1.62665,-0.156367,4.30479,198.79999999999998,3.9759999999999995,215,4.3,,,,,,,,,,,,,,,,,,,"Anthony Veneziano","27453",685107
"Hogan Harris","ATH",2.54356,2.91642,0.280365,4.45587,35.3068,1.38169,0,2.18533,0,48.473,212.117,45.3913,26.0857,23.9988,6.11406,23.22,0.581975,2.45454,44.0084,8.17106,4.31127,1.89528,1.1352,0.207472,0.109468,0.09800417721271515,0.243459,1.41545,0.288124,0.708151,,,4.57942,-0.0436182,-0.0412837,999,3.17317,-0.814808,0.537163,3.17317,0.814808,4.28378,185.40000000000003,3.8625000000000007,183,3.8125,,,,,,,,,,,,,,,,,,,"Hogan Harris","21520",663687
"Eric Cerantola","KCR",1.00227,1.00655,0,4.58654,15.7707,0,0,1.19737,0,16.2019,72.2374,15.212,8.97474,8.25676,1.86329,8.89443,0,0.983429,15.4895,8.60425,4.94076,1.74148,1.03504,0.214425,0.123128,0.09129694104194641,0.243939,1.48787,0.296592,0.70387,,,4.5785,-0.0440535,-0.0685005,999,0.946988,-0.678908,1.0939,0.946988,0.678908,3.54147,58.80000000000001,3.6750000000000007,58,3.625,,,,,,,,,,,,,,,,,,,"Eric Cerantola","sa3017914",672021
"Darren McCaughan","MIN",0.346002,0.227333,0.376618,5.88448,4.20207,2.5188,0.286903,0.113171,0,16.2305,73.4803,19.3496,11.5348,10.612,3.19365,5.8234,0.286638,1.0766,12.2706,6.80422,3.22914,2.10713,1.77092,0.166992,0.0792512,0.08774109929800034,0.29062,1.55097,0.316064,0.65879,,,5.4878,-0.0445148,-0.2143,999,2.61737,0.612598,1.05075,2.61737,-0.612598,3.599,35.1,2.19375,44,2.75,,,,,,,,,,,,,,,,,,,"Darren McCaughan","20038",670766
"Connor Gillispie","MIA",0.945102,1.1636,0,4.58955,19.9558,0,0.0244135,1.82304,0,24.6657,107.006,24.1145,13.6721,12.5783,3.70869,9.92495,0.396133,1.18923,21.8967,7.98965,3.6214,2.20623,1.35322,0.204631,0.0927513,0.11187955737113953,0.251476,1.38003,0.290324,0.706042,,,4.69743,-0.0458287,-0.0550062,999,1.28052,-0.131792,1.0115,1.28052,0.131792,3.65133,92.4,3.696,92,3.68,,,,,,,,,,,,,,,,,,,"Connor Gillispie","26171",687362
"Tayler Scott","HOU",4.10576,2.62912,0,3.91341,57.0871,0.229638,0.577295,11.4857,1.76789,61.1104,264.41,54.5388,28.8828,26.5722,7.65404,28.4123,1.57451,3.62783,61.1632,9.00778,4.1844,2.15271,1.12725,0.23132,0.107455,0.12386433035135269,0.234707,1.3574,0.286665,0.748501,,,4.36589,-0.0460025,0.208956,749.7899780273438,2.5295,0.0696318,0.500303,2.5295,-0.0696318,4.33293,285.0000000000001,4.672131147540986,276,4.524590163934426,,,,,,,,,,,,,,,,,,,"Tayler Scott","13652",605463
"Orlando Ribalta","WSN",1.45733,1.74893,0,5.26586,31.9265,0,0.0245264,2.58847,0.824259,30.0662,137.654,30.697,19.1213,17.5916,3.53616,16.0234,0,3.44042,29.1836,8.7358,4.79643,1.82131,1.05851,0.212008,0.116404,0.09560394287109375,0.259727,1.55392,0.317783,0.660743,,,4.69624,-0.0461897,-0.342006,999,4.10785,-1.84049,0.682634,4.10785,1.84049,4.08982,105.20000000000002,3.5066666666666673,111,3.7,,,,,,,,,,,,,,,,,,,"Orlando Ribalta","26247",687377
"J.B. Wendelken","SDP",0.496809,0.45444,0,4.36582,14.9583,0,0,0.585318,0,15.6723,67.7874,14.8377,8.26358,7.60249,2.18595,6.62725,0.299613,0.71599,13.98,8.02817,3.80577,2.10947,1.2553,0.206233,0.0977652,0.10846781730651855,0.245478,1.36961,0.285734,0.717286,,,4.60131,-0.0481718,0.0342014,999,1.66366,-1.00049,1.20895,1.66366,1.00049,3.38807,62.80000000000001,3.9250000000000007,62,3.875,,,,,,,,,,,,,,,,,,,"J.B. Wendelken","14506",605525
