ID,Player,Team,Position,RkOv,Status,Age,Opponent,Score,%D,ADP,Ros,IP,QS,SV,HLD,K,ERA,WHIP,GP
*0626s*,Bryan Pope,STL,SP,10045,FA,26,MIN Thu 1:15PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*02bty*,Mark Pope,SD,"SP,RP",10046,FA,35,ATL Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*0422f*,Sean Poppen,(N/A),RP,10047,FA,30,,0,0%,-,0%,0,0,0,0,0,0,0,0
*01c2a*,Rick Porcello,(N/A),SP,10048,FA,36,,0,0%,-,0%,0,0,0,0,0,0,0,0
*05u6h*,Brock Porter,TEX,SP,10049,FA,21,BOS Thu 1:05PM,0,0%,-,32%,0,0,0,0,0,0,0,0
*06drr*,Edgar Portes,BAL,"SP,RP",10051,FA,22,@TOR Thu 12:07PM,0,0%,-,1%,0,0,0,0,0,0,0,0
*06m9q*,Ovis Portes,CIN,"SP,RP",10052,FA,20,SF Thu 1:10PM,0,0%,-,1%,0,0,0,0,0,0,0,0
*06mdb*,Leuris Portorreal,WSH,SP,10053,FA,19,PHI Thu 1:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*04q17*,Mark Potter,PHI,"SP,RP",10054,FA,27,@WSH Thu 1:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*04pvq*,PJ Poulin,DET,RP,10057,FA,28,@LAD Thu 4:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*03i7z*,Brandon Poulson,MIN,RP,10058,FA,35,@STL Thu 1:15PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*01zz5*,Brooks Pounders,(N/A),RP,10059,FA,34,,0,0%,-,0%,0,0,0,0,0,0,0,0
*03dac*,Max Povse,(N/A),RP,10060,FA,31,,0,0%,-,0%,0,0,0,0,0,0,0,0
*05jqt*,Holden Powell,WSH,"SP,RP",10063,FA,25,PHI Thu 1:05PM,0,0%,-,1%,0,0,0,0,0,0,0,0
*06421*,Walker Powell,CHC,SP,10065,FA,28,@ARI Thu 7:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*03qrj*,Bobby Poyner,(N/A),RP,10066,FA,32,,0,0%,-,0%,0,0,0,0,0,0,0,0
*060qs*,Miguel Pozo,NYY,SP,10068,FA,23,MIL Thu 12:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06r48*,Abis Prado,BOS,SP,10070,FA,18,@TEX Thu 1:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06fu6*,Eric Prado,MIL,RP,10073,FA,19,@NYY Thu 12:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06kwo*,Ryan Prager,(N/A),SP,10075,FA,22,,0,0%,-,0%,0,0,0,0,0,0,0,0
*06bn2*,Yoniel Prats,SD,RP,10077,FA,20,ATL Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06cge*,Yimi Presinal,KC,SP,10085,FA,20,CLE Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*04etm*,Brandon Presley,MIL,"SP,RP",10086,FA,28,@NYY Thu 12:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*03dej*,Josh Prevost,NYM,"SP,RP",10087,FA,33,@HOU Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06qom*,Dawson Price,DET,SP,10089,FA,20,@LAD Thu 4:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*025dx*,Mathew Price,BOS,SP,10090,FA,35,@TEX Thu 1:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*065v9*,Patrick Pridgen,DET,RP,10092,FA,25,@LAD Thu 4:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*05joq*,Connor Prielipp,MIN,SP,10093,FA,24,@STL Thu 1:15PM,0,0%,-,23%,0,0,0,0,0,0,0,0
*03cbc*,Jordan Pries,CHC,SP,10094,FA,35,@ARI Thu 7:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06c3l*,Connor Prins,SEA,SP,10099,FA,21,ATH Thu 7:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06hus*,William Privette,TEX,SP,10100,FA,23,BOS Thu 1:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*0319a*,Daniel Procopio,(N/A),"SP,RP",10101,FA,29,,0,0%,-,0%,0,0,0,0,0,0,0,0
*041uk*,Dylan Prohoroff,PIT,"SP,RP",10107,FA,30,@MIA Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*0633d*,Michael Prosecky,COL,SP,10108,FA,24,,0,0%,-,1%,0,0,0,0,0,0,0,0
*0315n*,Austin Pruitt,ATH,RP,10109,FA,35,@SEA Thu 7:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*060vc*,Jacques Pucheu,(N/A),SP,10112,FA,28,,0,0%,-,0%,0,0,0,0,0,0,0,0
*041pt*,A.J. Puckett,CHC,SP,10113,FA,29,@ARI Thu 7:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*04enu*,Brady Puckett,(N/A),"SP,RP",10114,FA,29,,0,0%,-,0%,0,0,0,0,0,0,0,0
*04vep*,Israel Puello,PHI,SP,10116,FA,24,@WSH Thu 1:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*04yct*,Julio Puello,STL,SP,10117,FA,26,MIN Thu 1:15PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06mvc*,Robert Puente,MIA,RP,10119,FA,18,PIT Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*02c44*,James Pugliese,CHC,"SP,RP",10121,FA,32,@ARI Thu 7:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06ic8*,Oscar Pujols,COL,SP,10126,FA,18,,0,0%,-,1%,0,0,0,0,0,0,0,0
*062e1*,Blake Purnell,(N/A),RP,10130,FA,22,,0,0%,-,0%,0,0,0,0,0,0,0,0
*0665x*,Matt Pushard,MIA,RP,10131,FA,27,PIT Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*0657d*,Zack Qin,SD,SP,10138,FA,19,ATL Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*02bwb*,Kevin Quackenbush,(N/A),RP,10140,FA,36,,0,0%,-,0%,0,0,0,0,0,0,0,0
*06f0w*,Dylan Questad,MIN,SP,10145,FA,20,@STL Thu 1:15PM,0,0%,-,1%,0,0,0,0,0,0,0,0
*04es2*,Andrew Quezada,COL,SP,10147,FA,27,,0,0%,-,0%,0,0,0,0,0,0,0,0
*04og7*,Edwin Quezada,SEA,RP,10148,FA,28,ATH Thu 7:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*03atm*,Johan Quezada,MIA,RP,10149,FA,30,PIT Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*04pum*,Jose Quezada,SD,"SP,RP",10150,FA,29,ATL Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06kgm*,Joshua Quezada,MIL,SP,10151,FA,20,@NYY Thu 12:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*0403p*,Yoanys Quiala,HOU,SP,10155,FA,31,NYM Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06qk8*,Stephen Quigley,CIN,SP,10157,FA,24,SF Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*04q00*,Hazahel Quijada,SD,"SP,RP",10158,FA,27,ATL Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*04awi*,Jhoan Quijada,CHW,RP,10159,FA,30,LAA Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*041un*,Blake Quinn,PHI,"SP,RP",10160,FA,30,@WSH Thu 1:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06qsz*,Braden Quinn,ARI,SP,10161,FA,21,CHC Thu 7:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*05u31*,Luis Quinones,TOR,RP,10164,FA,27,BAL Thu 12:07PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*05ylq*,Adrian Quintana,SEA,SP,10166,FA,22,ATH Thu 7:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06r1s*,Marlon Quintana,PIT,SP,10169,FA,18,@MIA Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*05t9a*,Pedro Quintana,MIL,SP,10171,FA,21,@NYY Thu 12:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*02mxx*,Zach Quintana,MIL,"SP,RP",10174,FA,30,@NYY Thu 12:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*03qt8*,Brandon Quintero,(N/A),RP,10177,FA,31,,0,0%,-,0%,0,0,0,0,0,0,0,0
*05xzw*,Welington Quintero,(N/A),RP,10181,FA,24,,0,0%,-,0%,0,0,0,0,0,0,0,0
*02nbl*,Avain Rachal,CIN,"SP,RP",10188,FA,31,SF Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*03bdy*,Mason Radeke,CLE,SP,10193,FA,34,@KC Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*0155k*,Brad Radke,(N/A),"SP,RP",10195,FA,0,,0,0%,-,0%,0,0,0,0,0,0,0,0
*03dwb*,Travis Radke,SD,"SP,RP",10196,FA,32,ATL Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*03dh3*,Bryan Radziewski,HOU,"SP,RP",10198,FA,33,NYM Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*066dj*,Stefan Raeth,SEA,SP,10199,FA,24,ATH Thu 7:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*060wy*,Carter Raffield,CIN,SP,10200,FA,25,SF Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*0642g*,Mitchell Ragan,(N/A),SP,10202,FA,27,,0,0%,-,0%,0,0,0,0,0,0,0,0
*05jqv*,Max Rajcic,STL,SP,10207,FA,23,MIN Thu 1:15PM,0,0%,-,3%,0,0,0,0,0,0,0,0
*0515j*,Jack Ralston,STL,"SP,RP",10208,FA,27,MIN Thu 1:15PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*0662t*,Kole Ramage,CHW,SP,10209,FA,26,LAA Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*04xcr*,Brandon Ramey,PHI,RP,10212,FA,24,@WSH Thu 1:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06qx1*,Felix Ramires,COL,RP,10213,FA,25,,0,0%,-,0%,0,0,0,0,0,0,0,0
*05aap*,Adolfo Ramirez,LAD,RP,10216,FA,25,DET Thu 4:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*04z9g*,Aldo Ramirez,WSH,"SP,RP",10217,FA,23,PHI Thu 1:05PM,0,0%,-,1%,0,0,0,0,0,0,0,0
*0510k*,Alexis Ramirez,MIA,SP,10220,FA,25,PIT Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06r36*,Angel Ramirez,LAD,SP,10222,FA,19,DET Thu 4:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*01yyl*,Carlos Ramirez,CHC,RP,10303,FA,33,@ARI Thu 7:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*02cch*,Erasmo Ramirez,MIN,RP,10227,FA,34,@STL Thu 1:15PM,0,0%,-,1%,0,0,0,0,0,0,0,0
*06kln*,Irwin Ramirez,PIT,SP,10230,FA,18,@MIA Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*063gl*,Jawilme Ramirez,STL,RP,10233,FA,23,MIN Thu 1:15PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*01sax*,JC Ramirez,(N/A),RP,10232,FA,36,,0,0%,-,0%,0,0,0,0,0,0,0,0
*06qx9*,Jose Ramirez,(N/A),RP,10236,FA,23,,0,0%,-,0%,0,0,0,0,0,0,0,0
*060vv*,Jose Andres Ramirez,BOS,SP,10237,FA,23,@TEX Thu 1:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06bpw*,Keiverson Ramirez,STL,SP,10241,FA,19,MIN Thu 1:15PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*05r6e*,Kelvin Ramirez,LAD,RP,10242,FA,0,DET Thu 4:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*05zy9*,Luis Ramirez,TEX,SP,10244,FA,23,BOS Thu 1:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*04tsa*,Manny Ramirez,(N/A),RP,10246,FA,25,,0,0%,-,0%,0,0,0,0,0,0,0,0
*025gk*,Neil Ramirez,(N/A),RP,10249,FA,35,,0,0%,-,0%,0,0,0,0,0,0,0,0
*026mp*,Nick Ramirez,(N/A),RP,10250,FA,35,,0,0%,-,0%,0,0,0,0,0,0,0,0
*02bsm*,Noe Ramirez,(N/A),RP,10251,FA,35,,0,0%,-,0%,0,0,0,0,0,0,0,0
*0374h*,Roel Ramirez,(N/A),RP,10259,FA,29,,0,0%,-,0%,0,0,0,0,0,0,0,0
*03jh7*,Williams Ramirez,MIN,SP,10261,FA,32,@STL Thu 1:15PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06c2f*,Wilmer Ramirez,SD,SP,10262,FA,20,ATL Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*0436n*,Yefry Ramirez,(N/A),RP,10264,FA,31,,0,0%,-,0%,0,0,0,0,0,0,0,0
*06ro3*,Yeuri Ramirez,MIL,SP,10265,FA,17,@NYY Thu 12:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06qk0*,Alex Ramos,BAL,SP,10269,FA,18,@TOR Thu 12:07PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*03zle*,Daniel Ramos,NYY,SP,10270,FA,30,MIL Thu 12:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*03yvy*,Edubray Ramos,(N/A),RP,10271,FA,32,,0,0%,-,0%,0,0,0,0,0,0,0,0
*05ybm*,Eury Ramos,(N/A),RP,10273,FA,27,,0,0%,-,0%,0,0,0,0,0,0,0,0
*066f5*,Javier Ramos,COL,SP,10278,FA,25,,0,0%,-,0%,0,0,0,0,0,0,0,0
*06o0j*,Johan Ramos,ATL,RP,10281,FA,18,@SD Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*060ot*,Lenerd Ramos,(N/A),RP,10284,FA,21,,0,0%,-,0%,0,0,0,0,0,0,0,0
*04yk8*,Wilkin Ramos,PIT,RP,10292,FA,24,@MIA Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*066jc*,Garrett Ramsey,BOS,SP,10297,FA,25,@TEX Thu 1:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*03qmb*,Jordan Ramsey,CIN,"SP,RP",10299,FA,32,SF Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*04q57*,Lane Ramsey,(N/A),RP,10300,FA,28,,0,0%,-,0%,0,0,0,0,0,0,0,0
*02c5j*,Matt Ramsey,(N/A),"SP,RP",10301,FA,35,,0,0%,-,0%,0,0,0,0,0,0,0,0
*061a6*,Ryan Ramsey,KC,SP,10302,FA,24,CLE Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06nuh*,Josh Randall,DET,SP,10305,FA,22,@LAD Thu 4:10PM,0,0%,-,1%,0,0,0,0,0,0,0,0
*05yb4*,Scott Randall,PIT,SP,10306,FA,26,@MIA Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*05iyo*,Raul Rangel,BAL,RP,10308,FA,22,@TOR Thu 12:07PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06mwa*,Trey Rangel,(N/A),SP,10309,FA,17,,0,0%,-,0%,0,0,0,0,0,0,0,0
*02c3e*,William Rankin,COL,"SP,RP",10310,FA,35,,0,0%,-,0%,0,0,0,0,0,0,0,0
*064na*,Alex Rao,PHI,SP,10311,FA,25,@WSH Thu 1:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*066fs*,Shawn Rapp,(N/A),SP,10312,FA,24,,0,0%,-,0%,0,0,0,0,0,0,0,0
*04efo*,Nick Raquet,STL,RP,10313,FA,29,MIN Thu 1:15PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*05y2i*,Tyler Ras,COL,RP,10314,FA,25,,0,0%,-,0%,0,0,0,0,0,0,0,0
*051ao*,Bodi Rascon,SD,"SP,RP",10315,FA,24,ATL Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*02mxa*,Alec Rash,WSH,"SP,RP",10316,FA,30,PHI Thu 1:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*051hq*,Taylor Rashi,ARI,RP,10317,FA,29,CHC Thu 7:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*03rwc*,Roniel Raudes,BOS,SP,10319,FA,27,@TEX Thu 1:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*02n3v*,Brian Rauh,WSH,"SP,RP",10320,FA,33,PHI Thu 1:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*0314p*,Andy Ravel,TOR,"SP,RP",10322,FA,30,BAL Thu 12:07PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*062e2*,Dylan Ray,ARI,SP,10326,FA,23,CHC Thu 7:10PM,0,0%,-,3%,0,0,0,0,0,0,0,0
*05yoc*,Johnny Ray,CHW,SP,10328,FA,26,LAA Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*02hdm*,Mike Rayl,CLE,"SP,RP",10331,FA,36,@KC Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06ftu*,Oscar Rayo,KC,RP,10333,FA,23,CLE Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*04ep1*,Orlando Razo,SEA,"SP,RP",10334,FA,30,ATH Thu 7:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*02hsj*,Miles Reagan,ARI,"SP,RP",10336,FA,34,CHC Thu 7:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*05y2g*,Joe Record,(N/A),RP,10339,FA,30,,0,0%,-,0%,0,0,0,0,0,0,0,0
*06qok*,Zachary Redner,LAA,SP,10343,FA,20,@CHW Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06hvy*,Carlson Reed,PIT,SP,10345,FA,22,@MIA Thu 1:10PM,0,0%,-,10%,0,0,0,0,0,0,0,0
*0311g*,Cody Reed,ARI,SP,10346,FA,28,CHC Thu 7:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*03fpq*,Cody Reed,(N/A),RP,10347,FA,31,,0,0%,-,0%,0,0,0,0,0,0,0,0
*02ob8*,Jake Reed,LAD,RP,10348,FA,32,DET Thu 4:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*02nb4*,James Reed,STL,"SP,RP",10349,FA,34,MIN Thu 1:15PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*041sw*,Remey Reed,MIA,"SP,RP",10351,FA,29,PIT Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*04es6*,Will Reed,PIT,"SP,RP",10354,FA,29,@MIA Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*04y7y*,Jackson Rees,TOR,"SP,RP",10355,FA,30,BAL Thu 12:07PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*0664u*,Nicholas Regalado,KC,RP,10357,FA,22,CLE Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*061p6*,Austin Reich,SF,RP,10359,FA,27,@CIN Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06qry*,Rocco Reid,ARI,RP,10361,FA,22,CHC Thu 7:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*05jpm*,Patrick Reilly,BAL,SP,10363,FA,23,@TOR Thu 12:07PM,0,0%,-,4%,0,0,0,0,0,0,0,0
*031fd*,Reed Reilly,BOS,"SP,RP",10364,FA,33,@TEX Thu 1:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*065iv*,Vince Reilly,ATH,SP,10365,FA,23,@SEA Thu 7:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*04q0c*,Jake Reindl,CHC,"SP,RP",10367,FA,28,@ARI Thu 7:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*031c9*,Zac Reininger,(N/A),RP,10369,FA,32,,0,0%,-,0%,0,0,0,0,0,0,0,0
*0665t*,Livan Reinoso,LAD,SP,10370,FA,26,DET Thu 4:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06gim*,Tom Reisinger,ATH,SP,10371,FA,23,@SEA Thu 7:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06qqw*,Jacob Remily,CLE,SP,10374,FA,18,@KC Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*04eq3*,Peyton Remy,CHC,"SP,RP",10376,FA,28,@ARI Thu 7:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*02n70*,Luc Rennie,BAL,"SP,RP",10378,FA,31,@TOR Thu 12:07PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*04ehw*,Marcel Renteria,NYM,"SP,RP",10379,FA,30,@HOU Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06qp3*,Tyler Renz,MIL,SP,10380,FA,18,@NYY Thu 12:05PM,0,0%,-,1%,0,0,0,0,0,0,0,0
*04d6h*,Alejandro Requena,(N/A),SP,10382,FA,28,,0,0%,-,0%,0,0,0,0,0,0,0,0
*04o3d*,Hildemaro Requena,BOS,RP,10385,FA,27,@TEX Thu 1:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06r4t*,Drew Rerick,(N/A),SP,10386,FA,18,,0,0%,-,0%,0,0,0,0,0,0,0,0
*06hpw*,Carlos Rey,ARI,SP,10393,FA,22,CHC Thu 7:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*02yek*,Alex Reyes,(N/A),RP,10396,FA,30,,0,0%,-,1%,0,0,0,0,0,0,0,0
*06qyt*,Angel Reyes,(N/A),SP,10397,FA,27,,0,0%,-,0%,0,0,0,0,0,0,0,0
*03c9r*,Artie Reyes,STL,SP,10398,FA,32,MIN Thu 1:15PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*05j8x*,Carlo Reyes,PHI,SP,10399,FA,26,@WSH Thu 1:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*04q41*,Cristian Reyes,LAA,"SP,RP",10401,FA,30,@CHW Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06k7y*,Dalvinson Reyes,BOS,SP,10403,FA,18,@TEX Thu 1:05PM,0,0%,-,3%,0,0,0,0,0,0,0,0
*040fv*,Denyi Reyes,(N/A),SP,10405,FA,28,,0,0%,-,0%,0,0,0,0,0,0,0,0
*06mf9*,Elvis Reyes,SD,RP,10407,FA,21,ATL Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06624*,Emmanuel Reyes,(N/A),RP,10408,FA,27,,0,0%,-,0%,0,0,0,0,0,0,0,0
*0663r*,Emmanuel Reyes,KC,SP,10409,FA,20,CLE Thu 1:10PM,0,0%,-,1%,0,0,0,0,0,0,0,0
*06nr9*,Franyerson Reyes,DET,SP,10414,FA,18,@LAD Thu 4:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*060og*,Gabriel Reyes,DET,SP,10415,FA,21,@LAD Thu 4:10PM,0,0%,-,1%,0,0,0,0,0,0,0,0
*03mm1*,Gerardo Reyes,(N/A),RP,10416,FA,31,,0,0%,-,0%,0,0,0,0,0,0,0,0
*06idh*,Jeremy Reyes,ATL,SP,10418,FA,19,@SD Thu 1:10PM,0,0%,-,2%,0,0,0,0,0,0,0,0
*04lo7*,Jesus Reyes,(N/A),RP,10419,FA,32,,0,0%,-,0%,0,0,0,0,0,0,0,0
*061yh*,Jose Luis Reyes,(N/A),RP,10423,FA,22,,0,0%,-,0%,0,0,0,0,0,0,0,0
*03bv8*,Luis Reyes,(N/A),RP,10426,FA,30,,0,0%,-,0%,0,0,0,0,0,0,0,0
*066m7*,Luis Reyes,CHW,SP,10428,FA,19,LAA Thu 1:10PM,0,0%,-,1%,0,0,0,0,0,0,0,0
*06qyh*,Maicol Reyes,TEX,SP,10429,FA,20,BOS Thu 1:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*02z2x*,Manolo Reyes,NYY,RP,10430,FA,35,MIL Thu 12:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06r99*,Raudy Reyes,ATL,SP,10432,FA,16,@SD Thu 1:10PM,0,0%,-,9%,0,0,0,0,0,0,0,0
*02h99*,Daniel Reynolds,LAA,"SP,RP",10439,FA,33,@CHW Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06r53*,Franniel Reynoso,WSH,SP,10445,FA,18,PHI Thu 1:05PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06cqc*,Juan Reynoso,MIA,SP,10447,FA,20,PIT Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*064n7*,Eric Reyzelman,NYY,RP,10449,FA,23,MIL Thu 12:05PM,0,0%,-,1%,0,0,0,0,0,0,0,0
*03129*,Jacob Rhame,(N/A),RP,10450,FA,31,,0,0%,-,0%,0,0,0,0,0,0,0,0
*031fn*,Dylan Rheault,(N/A),"SP,RP",10451,FA,32,,0,0%,-,0%,0,0,0,0,0,0,0,0
*01seu*,Dae-Eun Rhee,CHC,SP,10452,FA,35,@ARI Thu 7:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*03dbg*,Jeremy Rhoades,(N/A),"SP,RP",10454,FA,32,,0,0%,-,0%,0,0,0,0,0,0,0,0
*05y6p*,Sulivan Ribeiro,(N/A),SP,10457,FA,21,,0,0%,-,0%,0,0,0,0,0,0,0,0
*05yhb*,Jake Rice,ARI,RP,10460,FA,27,CHC Thu 7:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06qoj*,Owen Rice,STL,SP,10461,FA,21,MIN Thu 1:15PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*04pn1*,Paul Richan,(N/A),"SP,RP",10462,FA,27,,0,0%,-,0%,0,0,0,0,0,0,0,0
*03dar*,John Richy,LAD,"SP,RP",10471,FA,32,DET Thu 4:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*041uj*,Stephen Ridings,LAD,RP,10474,FA,29,DET Thu 4:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*0664d*,Hunter Riggins,ATL,SP,10482,FA,26,@SD Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*05y0m*,Nolan Riggs,(N/A),RP,10484,FA,31,,0,0%,-,0%,0,0,0,0,0,0,0,0
*051jr*,Will Rigney,(N/A),SP,10485,FA,24,,0,0%,-,0%,0,0,0,0,0,0,0,0
*04muf*,Luis Rijo,MIN,SP,10487,FA,26,@STL Thu 1:15PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*04pr5*,Trey Riley,ATL,RP,10490,FA,26,@SD Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06qkw*,Will Riley,SEA,SP,10491,FA,22,ATH Thu 7:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*06mil*,Hancel Rincon,STL,SP,10496,FA,22,MIN Thu 1:15PM,0,0%,-,0%,0,0,0,0,0,0,0,0
*052lg*,Ronny Rincones,NYM,SP,10500,FA,5,@HOU Thu 1:10PM,0,0%,-,0%,0,0,0,0,0,0,0,0
